선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
51516,투수,롯데 자이언츠,김진욱,15,2002년 07월 05일,투수(좌투좌타),185cm/90kg,수원신곡초-춘천중-강릉고,37000만원,7000만원,21 롯데 2차 1라운드 1순위,21롯데
