선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
64021,투수,롯데 자이언츠,박세웅,21,1995년 11월 30일,투수(우투우타),182cm/85kg,대구경운초-경운중-경북고-KT,20000만원,210000만원,14 KT 1차,14KT
