선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
68902,투수,NC 다이노스,신민혁,18,1999년 02월 04일,투수(우투우타),184cm/95kg,염강초(강서구리틀)-매향중-야탑고,6000만원,19000만원,18 NC 2차 5라운드 49순위,20NC
