선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
56034,타자,KT 위즈,힐리어드,34,1994년 02월 21일,내야수(좌투좌타),196cm/107kg,미국 Mansfield(고)-미국 Wichita State(대),300000달러,700000달러,26 KT 자유선발,26KT
