선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
64153,타자,두산 베어스,양석환,53,1991년 07월 15일,내야수(우투우타),185cm/90kg,백운초-신일중-신일고-동국대-LG-상무-LG,9000만원,30000만원,14 LG 2차 3라운드 28순위,14LG
