선수ID,포지션구분,팀명,선수명,등번호,생년월일,포지션,신장/체중,경력,입단 계약금,연봉,지명순위,입단년도
52568,타자,롯데 자이언츠,한태양,6,2003년 09월 15일,내야수(우투우타),181cm/76kg,역삼초-언북중-덕수고-롯데-상무,5000만원,7000만원,22 롯데 2차 6라운드 54순위,22롯데
